Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,0.6100000143051147,0.6600000262260437,0.6100000143051147,0.6499999761581421,0.6222469806671143,40902900
2010-01-05,0.6600000262260437,0.6899999976158142,0.6499999761581421,0.6899999976158142,0.6605392098426819,54622100
2010-01-06,0.699999988079071,0.7099999785423279,0.6499999761581421,0.6899999976158142,0.6605392098426819,53162200
2010-01-07,0.6899999976158142,0.699999988079071,0.6600000262260437,0.6700000166893005,0.6413931846618652,36858900
2010-01-08,0.6700000166893005,0.6700000166893005,0.6499999761581421,0.6700000166893005,0.6413931846618652,15728100
2010-01-11,0.6800000071525574,0.6899999976158142,0.6600000262260437,0.6899999976158142,0.6605392098426819,34036900
2010-01-12,0.6800000071525574,0.6899999976158142,0.6700000166893005,0.6800000071525574,0.6509661674499512,25365500
2010-01-13,0.6800000071525574,0.6800000071525574,0.6700000166893005,0.6700000166893005,0.6413931846618652,13024200
2010-01-14,0.6700000166893005,0.6800000071525574,0.6600000262260437,0.6800000071525574,0.6509661674499512,18847600
2010-01-15,0.6800000071525574,0.6800000071525574,0.6600000262260437,0.6700000166893005,0.6413931846618652,12368600
2010-01-19,0.6600000262260437,0.6700000166893005,0.6499999761581421,0.6700000166893005,0.6413931846618652,21084600
2010-01-20,0.7200000286102295,0.7400000095367432,0.7099999785423279,0.7300000190734863,0.6988313794136047,71429200
2010-01-21,0.7300000190734863,0.7300000190734863,0.699999988079071,0.699999988079071,0.6701122522354126,37397000
2010-01-22,0.699999988079071,0.699999988079071,0.6700000166893005,0.6899999976158142,0.6605392098426819,30388700
2010-01-25,0.699999988079071,0.7099999785423279,0.6800000071525574,0.6800000071525574,0.6509661674499512,17489500
2010-01-26,0.7200000286102295,0.7300000190734863,0.6899999976158142,0.7099999785423279,0.6796850562095642,48357200
2010-01-27,0.7200000286102295,0.7400000095367432,0.7099999785423279,0.7400000095367432,0.7084043025970459,41709300
2010-01-28,0.75,0.8199999928474426,0.75,0.8199999928474426,0.7849885821342468,109490800
2010-01-29,0.8500000238418579,0.8799999952316284,0.8100000023841858,0.8399999737739563,0.8041346669197083,118382600
2010-02-01,0.8600000143051147,0.8899999856948853,0.8399999737739563,0.8799999952316284,0.8424267768859863,75620200
2010-02-02,0.9200000166893005,0.949999988079071,0.8999999761581421,0.9100000262260437,0.8711458444595337,148743200
2010-02-03,0.9200000166893005,0.9399999976158142,0.8500000238418579,0.8600000143051147,0.8232808113098145,127509600
2010-02-04,0.8299999833106995,0.8700000047683716,0.8199999928474426,0.8500000238418579,0.813707709312439,116805600
2010-02-05,0.8500000238418579,0.8700000047683716,0.8199999928474426,0.8600000143051147,0.8232808113098145,72104600
2010-02-08,0.8700000047683716,0.8999999761581421,0.8299999833106995,0.8399999737739563,0.8041346669197083,89451700
2010-02-09,0.8500000238418579,0.8700000047683716,0.8399999737739563,0.8600000143051147,0.8232808113098145,58160400
2010-02-10,0.8799999952316284,0.8799999952316284,0.8500000238418579,0.8500000238418579,0.813707709312439,64058400
2010-02-11,0.8600000143051147,0.8899999856948853,0.8500000238418579,0.8799999952316284,0.8424267768859863,90764600
2010-02-12,0.8799999952316284,0.8999999761581421,0.8700000047683716,0.8899999856948853,0.851999819278717,85716800
2010-02-16,0.9100000262260437,0.9800000190734863,0.9100000262260437,0.9599999785423279,0.9190109968185425,153815100
2010-02-17,1.0,1.149999976158142,0.9800000190734863,1.0499999523162842,1.0051683187484741,185662100
2010-02-18,1.100000023841858,1.1799999475479126,1.0700000524520874,1.1299999952316284,1.0817527770996094,191224400
2010-02-19,1.1399999856948853,1.149999976158142,1.0700000524520874,1.0800000429153442,1.0338873863220215,124280600
2010-02-22,1.1299999952316284,1.1399999856948853,1.090000033378601,1.090000033378601,1.043460488319397,89556500
2010-02-23,1.1100000143051147,1.1200000047683716,1.0399999618530273,1.1200000047683716,1.0721793174743652,100718100
2010-02-24,1.1299999952316284,1.1399999856948853,1.090000033378601,1.100000023841858,1.053033709526062,75336500
2010-02-25,1.090000033378601,1.100000023841858,1.0499999523162842,1.0700000524520874,1.0243146419525146,121456200
2010-02-26,1.090000033378601,1.090000033378601,0.9800000190734863,1.0199999809265137,0.9764493703842163,146165600
2010-03-01,0.9599999785423279,1.0099999904632568,0.8899999856948853,0.8899999856948853,0.851999819278717,245165800
2010-03-02,0.8500000238418579,0.949999988079071,0.8199999928474426,0.8899999856948853,0.851999819278717,310063500
