time,open,high,low,close,volume
1672549200000,1194.0,1195.2,1195.3,1194.0,5.4417417299999995
1672551000000,1195.2,1195.7,1195.8,1194.9,5.97497172
1672552800000,1195.7,1195.8,1196.4,1195.1,11.8323146
1672554600000,1195.8,1196.1,1196.1,1195.1,2.18333814
1672556400000,1195.9,1195.4,1196.1,1194.4,66.40013069
1672558200000,1195.6,1196.1,1196.5,1194.9,12.49336616
1672560000000,1196.1,1196.4,1197.2,1195.4,28.61186815
1672561800000,1196.3,1195.3,1196.4,1195.2,1.83608802
1672563600000,1195.3,1195.8,1196.7,1194.8,29.13917671
1672565400000,1195.8,1197.6,1197.6,1195.8,4.3604376700000005
1672567200000,1197.6,1197.2,1197.7,1196.9,2.15254345
1672569000000,1197.2,1197.9,1198.0,1196.5,12.75726485
1672570800000,1198.0,1197.4,1198.4,1197.0,3.04180125
1672572600000,1197.1,1197.6,1197.6,1196.7,0.60193421
1672574400000,1197.3,1198.7,1199.8,1196.7,8.05685843
1672576200000,1199.0,1198.3,1199.5,1198.0,8.43180517
1672578000000,1198.6,1197.0,1198.6,1196.5,26.0411033
1672579800000,1197.0,1196.1,1197.4,1194.9,193.18894488
1672581600000,1196.1,1196.4,1196.6,1195.6,17.18998422
1672583400000,1196.6,1195.3,1196.7,1195.3,4.07860221
1672585200000,1195.4,1196.2,1196.5,1195.2,11.19261817
1672587000000,1196.1,1197.5,1197.6,1196.1,12.79534026
1672588800000,1197.5,1198.7,1198.7,1196.9,24.50610971
1672590600000,1198.8,1198.4,1199.2,1197.8,23.47361691
1672592400000,1198.5,1202.1,1204.4,1198.4,142.57143812
1672594200000,1202.1,1201.9,1203.0,1201.5,405.25697721
1672596000000,1202.0,1202.7,1204.2,1202.0,141.92236989
1672597800000,1202.7,1202.2,1202.8,1202.0,22.20123661
1672599600000,1202.3,1204.8,1205.9,1202.3,58.44480881
1672601400000,1204.7,1203.0,1205.1,1203.0,7.12305804
1672603200000,1203.2,1204.3,1205.4,1202.6,20.0437738
1672605000000,1204.3,1202.7,1205.1,1202.7,11.376646430000001
1672606800000,1202.8,1203.3,1203.4,1202.1,20.27260085
1672608600000,1203.3,1204.0,1204.1,1203.1,1.41995475
1672610400000,1203.9,1203.3,1204.1,1203.3,28.51753826
1672612200000,1203.3,1202.5,1203.7,1202.3,19.05088056
1672614000000,1202.6,1201.8,1203.8,1201.7,38.21482067
1672615800000,1201.7,1202.1,1202.8,1201.1,191.05055375
1672617600000,1201.9,1199.6,1202.4,1199.6,33.079301
1672619400000,1199.6,1199.7,1200.3,1199.1,26.4622872
1672621200000,1199.7,1197.3,1199.7,1194.8,142.22713682
1672623000000,1197.3,1196.7,1197.9,1196.7,4.54305772
1672624800000,1196.6,1197.5,1197.8,1196.4,17.644167669999998
1672626600000,1197.5,1198.3,1198.4,1197.5,2.82877227
1672628400000,1198.3,1198.4,1198.6,1198.0,21.9796934
1672630200000,1198.3,1203.3,1205.2,1198.3,97.91247377
1672632000000,1203.3,1202.3,1204.1,1201.6,38.95255811
1672633800000,1202.2,1202.9,1203.4,1201.8,14.76199093
1672635600000,1203.1,1203.2,1203.7,1202.1,5.62618856
1672637400000,1203.2,1203.6,1204.2,1202.5,16.25376646
1672639200000,1203.6,1203.8,1204.9,1203.6,20.5534622
1672641000000,1203.8,1203.1,1203.9,1202.7,928.0996958000001
1672642800000,1203.2,1214.6,1222.4,1203.1,687.88603102
1672644600000,1215.0,1215.1,1217.7,1214.1,149.0563767
1672646400000,1215.1,1216.9,1217.5,1215.0,85.51830113
1672648200000,1216.9,1217.1,1218.7,1216.6,42.44326568
1672650000000,1217.2,1218.7,1220.3,1217.2,71.92680922
1672651800000,1218.7,1219.0,1221.0,1218.5,110.84469029
1672653600000,1219.0,1219.8,1225.6,1218.9,252.56080012
1672655400000,1219.9,1219.3,1220.7,1219.0,20.22583481
1672657200000,1219.2,1217.6,1219.6,1217.6,5.4799903
1672659000000,1217.6,1218.7,1218.8,1216.2,80.93780849
1672660800000,1218.8,1219.1,1219.8,1218.3,29.27549394
1672662600000,1219.1,1218.0,1219.5,1218.0,6.55593597
1672664400000,1218.1,1217.7,1218.2,1217.0,46.48259546
1672666200000,1217.6,1216.3,1217.8,1215.7,89.38085856000001
1672668000000,1216.4,1217.3,1219.9,1216.3,284.03261003
1672669800000,1217.2,1218.1,1218.5,1216.4,50.74391897
1672671600000,1218.2,1219.9,1221.3,1217.3,190.03341534999998
1672673400000,1219.9,1220.2,1222.4,1219.9,118.48258021
1672675200000,1220.2,1219.6,1221.1,1219.6,25.19202492
1672677000000,1219.6,1217.8,1219.9,1217.6,95.18097297
1672678800000,1217.9,1218.1,1218.7,1217.2,145.13848688
1672680600000,1218.1,1218.2,1218.3,1217.2,80.6439433
1672682400000,1218.3,1219.1,1219.4,1218.0,40.2034943
1672684200000,1219.0,1219.2,1220.2,1218.9,139.35457267
1672686000000,1219.2,1218.8,1219.7,1218.8,23.88929868
1672687800000,1218.7,1219.8,1220.3,1218.7,23.05318427
1672689600000,1219.9,1219.3,1219.9,1217.8,21.50863839
1672691400000,1219.2,1219.3,1219.9,1218.5,13.33095663
1672693200000,1219.3,1219.4,1220.8,1219.0,19.62043337
1672695000000,1219.4,1220.7,1224.4,1219.4,111.98817493
1672696800000,1220.8,1218.7,1221.1,1218.7,44.443919969999996
1672698600000,1218.8,1216.2,1219.2,1212.6,372.45596722
1672700400000,1216.3,1217.0,1218.2,1214.3,70.23555011
1672702200000,1216.9,1215.2,1217.4,1214.9,68.30329689
1672704000000,1215.3,1215.7,1217.1,1214.6,57.26839281
1672705800000,1215.7,1217.1,1218.2,1215.6,55.71374478
1672707600000,1217.1,1213.5,1217.2,1212.9,91.63256078
1672709400000,1213.5,1215.6,1216.0,1213.0,62.05697262
1672711200000,1215.8,1215.9,1216.6,1214.6,56.273259
