Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,19.420000076293945,19.899999618530273,19.040000915527344,19.760000228881836,19.54692268371582,13558000
2015-01-05,19.329999923706055,19.34000015258789,18.420000076293945,18.489999771118164,18.290616989135742,13396600
2015-01-06,18.0,18.729999542236328,17.770000457763672,17.989999771118164,17.796009063720703,15602200
2015-01-07,18.190000534057617,18.299999237060547,17.770000457763672,17.93000030517578,17.736656188964844,9675300
2015-01-08,17.959999084472656,18.700000762939453,17.559999465942383,18.40999984741211,18.21147918701172,15190900
2015-01-09,18.579999923706055,18.690000534057617,18.020000457763672,18.3700008392334,18.171913146972656,7982800
2015-01-12,18.229999542236328,18.290000915527344,17.6299991607666,17.690000534057617,17.499244689941406,14880100
2015-01-13,17.709999084472656,18.030000686645508,17.530000686645508,17.850000381469727,17.744789123535156,15322600
2015-01-14,17.479999542236328,18.84000015258789,17.420000076293945,18.760000228881836,18.649425506591797,24634000
2015-01-15,18.850000381469727,19.049999237060547,18.06999969482422,18.329999923706055,18.221960067749023,17393900
2015-01-16,18.510000228881836,19.139999389648438,18.399999618530273,19.030000686645508,18.917835235595703,14035500
2015-01-20,18.440000534057617,19.450000762939453,18.139999389648438,19.079999923706055,18.967538833618164,21904100
2015-01-21,19.270000457763672,19.90999984741211,19.18000030517578,19.8700008392334,19.752883911132812,11800500
2015-01-22,19.950000762939453,20.049999237060547,18.899999618530273,19.6200008392334,19.504356384277344,13635400
2015-01-23,19.709999084472656,20.15999984741211,19.520000457763672,19.65999984741211,19.54412078857422,10778100
2015-01-26,19.6200008392334,20.260000228881836,19.559999465942383,20.139999389648438,20.021289825439453,9409800
2015-01-27,20.010000228881836,20.3799991607666,19.889999389648438,20.25,20.13064193725586,9854700
2015-01-28,20.049999237060547,20.06999969482422,19.110000610351562,19.1299991607666,19.017244338989258,12798800
2015-01-29,19.3799991607666,19.489999771118164,18.6299991607666,19.209999084472656,19.096771240234375,10816100
2015-01-30,19.0,19.479999542236328,18.760000228881836,19.18000030517578,19.06694984436035,15388900
2015-02-02,19.559999465942383,20.600000381469727,19.450000762939453,20.520000457763672,20.399051666259766,16254000
2015-02-03,20.780000686645508,21.489999771118164,20.6299991607666,21.010000228881836,20.88616371154785,16716100
2015-02-04,20.59000015258789,20.889999389648438,20.200000762939453,20.520000457763672,20.399051666259766,18481600
2015-02-05,20.809999465942383,21.1200008392334,20.549999237060547,20.850000381469727,20.72710609436035,9484500
2015-02-06,21.079999923706055,21.219999313354492,20.729999542236328,20.790000915527344,20.667461395263672,14353200
2015-02-09,20.959999084472656,21.239999771118164,20.43000030517578,20.489999771118164,20.36922836303711,9487900
2015-02-10,20.540000915527344,20.549999237060547,19.8799991607666,20.229999542236328,20.110759735107422,13097800
2015-02-11,20.040000915527344,20.100000381469727,19.610000610351562,20.059999465942383,19.941762924194336,11543500
2015-02-12,20.440000534057617,20.700000762939453,20.3799991607666,20.5,20.379169464111328,7554400
2015-02-13,20.860000610351562,21.239999771118164,20.729999542236328,21.079999923706055,20.955751419067383,8157500
2015-02-17,20.93000030517578,21.290000915527344,20.770000457763672,21.260000228881836,21.134689331054688,10238000
2015-02-18,20.940000534057617,21.170000076293945,20.739999771118164,20.75,20.627695083618164,13217600
2015-02-19,20.15999984741211,20.579999923706055,20.06999969482422,20.399999618530273,20.27975845336914,13516300
2015-02-20,20.40999984741211,20.649999618530273,20.1299991607666,20.299999237060547,20.180347442626953,12580300
2015-02-23,19.950000762939453,20.040000915527344,19.59000015258789,19.709999084472656,19.59382438659668,13512600
2015-02-24,19.959999084472656,20.049999237060547,19.6299991607666,19.8799991607666,19.7628231048584,13101500
2015-02-25,18.469999313354492,18.549999237060547,17.540000915527344,17.979999542236328,17.874021530151367,55061000
2015-02-26,17.719999313354492,17.979999542236328,17.110000610351562,17.200000762939453,17.098621368408203,38380200
2015-02-27,17.290000915527344,17.299999237060547,16.6299991607666,16.68000030517578,16.58168601989746,31112500
2015-03-02,16.68000030517578,16.709999084472656,16.229999542236328,16.600000381469727,16.50215721130371,27736100
2015-03-03,16.600000381469727,16.739999771118164,16.18000030517578,16.200000762939453,16.104515075683594,25204000
2015-03-04,16.260000228881836,16.34000015258789,15.319999694824219,15.489999771118164,15.398698806762695,38182000
2015-03-05,15.399999618530273,15.979999542236328,15.069999694824219,15.920000076293945,15.826164245605469,27401000
2015-03-06,15.8100004196167,16.170000076293945,15.069999694824219,15.170000076293945,15.080585479736328,40038700
2015-03-09,15.069999694824219,15.119999885559082,14.220000267028809,14.239999771118164,14.15606689453125,32218900
2015-03-10,14.260000228881836,14.319999694824219,13.680000305175781,13.84000015258789,13.758424758911133,29754500
2015-03-11,14.020000457763672,14.430000305175781,13.9399995803833,14.289999961853027,14.205772399902344,31401500
2015-03-12,14.289999961853027,14.359999656677246,13.899999618530273,13.920000076293945,13.837952613830566,20944600
2015-03-13,13.779999732971191,13.90999984741211,13.479999542236328,13.800000190734863,13.718660354614258,21039500
2015-03-16,13.600000381469727,13.989999771118164,13.470000267028809,13.960000038146973,13.877717018127441,17314800
2015-03-17,13.729999542236328,13.9399995803833,13.670000076293945,13.8100004196167,13.728601455688477,14446300
2015-03-18,13.65999984741211,14.239999771118164,13.550000190734863,14.130000114440918,14.04671573638916,27449200
2015-03-19,13.5600004196167,13.800000190734863,13.380000114440918,13.5,13.420428276062012,31063900
2015-03-20,13.680000305175781,13.770000457763672,13.600000381469727,13.609999656677246,13.529779434204102,27555600
2015-03-23,13.649999618530273,14.15999984741211,13.630000114440918,14.109999656677246,14.026832580566406,27331600
2015-03-24,14.75,14.880000114440918,14.15999984741211,14.260000228881836,14.175949096679688,43433900
2015-03-25,14.300000190734863,14.430000305175781,14.149999618530273,14.34000015258789,14.255477905273438,20375800
2015-03-26,14.640000343322754,14.710000038146973,14.130000114440918,14.220000267028809,14.136184692382812,24486400
2015-03-27,14.140000343322754,14.1899995803833,13.8100004196167,14.029999732971191,13.947304725646973,21465900
2015-03-30,14.180000305175781,14.220000267028809,13.710000038146973,13.970000267028809,13.88765811920166,17454600
2015-03-31,13.880000114440918,14.270000457763672,13.8100004196167,14.15999984741211,14.0765380859375,15440200
2015-04-01,14.449999809265137,14.569999694824219,14.270000457763672,14.350000381469727,14.265419006347656,21191700
2015-04-02,14.220000267028809,14.6899995803833,14.199999809265137,14.59000015258789,14.50400447845459,32122000
2015-04-06,14.770000457763672,15.25,14.699999809265137,15.149999618530273,15.060702323913574,20884500
2015-04-07,15.220000267028809,15.489999771118164,15.020000457763672,15.350000381469727,15.25952434539795,17773200
2015-04-08,15.5,15.539999961853027,15.0600004196167,15.100000381469727,15.010997772216797,17931500
2015-04-09,15.15999984741211,15.260000228881836,14.9399995803833,15.229999542236328,15.140231132507324,19092400
2015-04-10,15.260000228881836,15.3100004196167,14.899999618530273,14.930000305175781,14.842000007629395,13760400
2015-04-13,15.010000228881836,15.020000457763672,14.5600004196167,14.770000457763672,14.770000457763672,14108700
2015-04-14,14.920000076293945,15.34000015258789,14.920000076293945,15.25,15.25,15595900
2015-04-15,15.380000114440918,16.15999984741211,15.15999984741211,16.020000457763672,16.020000457763672,29539000
2015-04-16,16.040000915527344,16.040000915527344,15.420000076293945,15.869999885559082,15.869999885559082,24023700
2015-04-17,15.649999618530273,15.6899995803833,15.359999656677246,15.449999809265137,15.449999809265137,17486200
2015-04-20,15.470000267028809,15.649999618530273,15.289999961853027,15.300000190734863,15.300000190734863,16507000
2015-04-21,15.319999694824219,15.390000343322754,14.529999732971191,14.569999694824219,14.569999694824219,26231900
2015-04-22,14.670000076293945,14.710000038146973,14.289999961853027,14.40999984741211,14.40999984741211,24287400
2015-04-23,14.470000267028809,14.680000305175781,14.4399995803833,14.539999961853027,14.539999961853027,15650600
2015-04-24,14.479999542236328,14.699999809265137,14.430000305175781,14.539999961853027,14.539999961853027,14903300
2015-04-27,14.579999923706055,14.6899995803833,14.34000015258789,14.390000343322754,14.390000343322754,14078900
2015-04-28,14.430000305175781,14.649999618530273,14.380000114440918,14.550000190734863,14.550000190734863,16752800
2015-04-29,14.539999961853027,15.109999656677246,14.449999809265137,15.100000381469727,15.100000381469727,22722200
2015-04-30,15.170000076293945,15.84000015258789,14.75,15.770000457763672,15.770000457763672,35049900
2015-05-01,15.789999961853027,16.760000228881836,15.529999732971191,16.540000915527344,16.540000915527344,38309600
2015-05-04,16.579999923706055,16.979999542236328,16.1299991607666,16.389999389648438,16.389999389648438,26189600
2015-05-05,16.68000030517578,16.700000762939453,15.819999694824219,15.859999656677246,15.859999656677246,26524900
2015-05-06,16.3799991607666,16.540000915527344,14.579999923706055,14.720000267028809,14.720000267028809,48498900
2015-05-07,14.600000381469727,14.609999656677246,14.15999984741211,14.5,14.5,29892900
2015-05-08,14.720000267028809,15.289999961853027,14.359999656677246,15.279999732971191,15.279999732971191,28358800
2015-05-11,15.289999961853027,15.399999618530273,15.0,15.180000305175781,15.180000305175781,18424200
2015-05-12,15.300000190734863,15.760000228881836,15.199999809265137,15.449999809265137,15.449999809265137,19999400
2015-05-13,15.609999656677246,15.65999984741211,15.109999656677246,15.229999542236328,15.229999542236328,19258100
2015-05-14,15.279999732971191,15.569999694824219,15.029999732971191,15.09000015258789,15.09000015258789,20685400
2015-05-15,15.0,15.039999961853027,14.59000015258789,15.0,15.0,21667500
2015-05-18,14.850000381469727,14.920000076293945,14.550000190734863,14.890000343322754,14.890000343322754,15669100
2015-05-19,14.800000190734863,14.930000305175781,14.420000076293945,14.569999694824219,14.569999694824219,16912900
2015-05-20,14.640000343322754,14.90999984741211,14.430000305175781,14.75,14.75,15748300
2015-05-21,14.850000381469727,15.329999923706055,14.819999694824219,15.3100004196167,15.3100004196167,14987200
2015-05-22,15.130000114440918,15.369999885559082,15.029999732971191,15.0600004196167,15.0600004196167,10244400
2015-05-26,14.90999984741211,14.960000038146973,14.720000267028809,14.920000076293945,14.920000076293945,14320100
2015-05-27,14.869999885559082,15.039999961853027,14.680000305175781,14.760000228881836,14.760000228881836,14438700
2015-05-28,14.720000267028809,14.739999771118164,14.0,14.050000190734863,14.050000190734863,24884100
2015-05-29,14.09000015258789,14.270000457763672,13.920000076293945,14.109999656677246,14.109999656677246,24784000
2015-06-01,14.109999656677246,14.140000343322754,13.859999656677246,13.859999656677246,13.859999656677246,17904400
2015-06-02,13.90999984741211,14.100000381469727,13.850000381469727,14.050000190734863,14.050000190734863,20554400
2015-06-03,13.930000305175781,13.979999542236328,13.4399995803833,13.5600004196167,13.5600004196167,34225900
2015-06-04,13.420000076293945,13.470000267028809,12.979999542236328,13.039999961853027,13.039999961853027,33066400
2015-06-05,13.010000228881836,13.260000228881836,12.890000343322754,13.149999618530273,13.149999618530273,26258900
2015-06-08,13.149999618530273,13.260000228881836,12.920000076293945,13.15999984741211,13.15999984741211,21611000
2015-06-09,13.319999694824219,13.430000305175781,13.1899995803833,13.220000267028809,13.220000267028809,15609100
2015-06-10,13.350000381469727,13.449999809265137,13.0,13.0600004196167,13.0600004196167,24468700
