time,open,high,low,close,volume
1688184000000,1922.1,1918.5,1922.5,1917.1,56.01409089
1688184900000,1919.0,1914.4,1919.0,1912.9,63.43116498
1688185800000,1913.1,1915.4,1917.6,1911.6,39.0601115
1688186700000,1916.7,1917.1,1918.1,1916.6,25.0924606
1688187600000,1916.8,1917.3,1918.0,1916.6,20.33213259
1688188500000,1918.0,1918.8,1919.7,1917.9,107.57207452
1688189400000,1917.9,1919.0,1919.5,1917.9,33.703395730000004
1688190300000,1919.3,1920.4,1920.4,1919.3,16.35797703
1688191200000,1920.4,1922.1,1922.1,1920.4,51.4384009
1688192100000,1922.1,1920.5,1922.1,1918.7,33.45704144
1688193000000,1920.6,1918.8,1920.6,1917.7,47.93451436
1688193900000,1918.8,1922.8,1923.7,1918.8,44.42232789
1688194800000,1922.7,1919.4,1922.7,1919.4,14.97600437
1688195700000,1919.0,1917.5,1919.5,1917.4,1.32128763
1688196600000,1919.0,1915.7,1919.7,1915.6,20.35119699
1688197500000,1915.6,1922.0,1922.1,1914.4,50.0807323
1688198400000,1921.7,1919.1,1921.7,1919.1,13.82650167
1688199300000,1917.5,1918.5,1919.5,1917.1,6.04268425
1688200200000,1919.1,1920.0,1920.6,1917.5,23.29111273
1688201100000,1920.5,1916.8,1920.7,1913.7,17.13687859
1688202000000,1916.7,1916.3,1918.7,1915.8,13.12209157
1688202900000,1916.3,1919.7,1919.7,1916.3,54.52017896
1688203800000,1919.2,1918.5,1920.7,1918.4,21.74603419
1688204700000,1918.2,1919.2,1919.2,1917.9,0.32381112
1688205600000,1918.6,1918.6,1918.7,1917.6,21.32812814
1688206500000,1920.2,1926.8,1926.8,1917.7,60.96827602
1688207400000,1926.9,1923.4,1927.0,1920.7,57.67664409
1688208300000,1921.2,1924.3,1924.3,1920.2,36.13698001
1688209200000,1924.5,1925.1,1926.3,1923.3,4.02179056
1688210100000,1925.1,1924.1,1926.3,1924.1,37.1887068
1688211000000,1924.5,1925.8,1925.8,1922.9,16.97307765
1688211900000,1926.0,1924.2,1927.7,1924.2,68.19630012
1688212800000,1924.4,1927.3,1928.6,1923.8,14.52544341
1688213700000,1927.8,1926.1,1929.1,1926.1,8.5609078
1688214600000,1925.8,1928.2,1928.6,1924.6,11.13604369
1688215500000,1928.3,1928.4,1928.4,1926.5,25.79993688
1688216400000,1928.5,1928.3,1931.1,1928.3,26.2262957
1688217300000,1927.8,1925.3,1929.4,1925.3,1.58360982
1688218200000,1925.2,1928.3,1928.8,1925.1,11.45524649
1688219100000,1928.1,1925.5,1928.1,1924.5,7.40401752
1688220000000,1924.4,1926.0,1927.8,1924.1,21.3832417
1688220900000,1927.0,1925.2,1927.0,1924.8,7.45203812
1688221800000,1926.3,1924.1,1926.3,1924.1,0.22329065
1688222700000,1926.5,1926.3,1926.5,1925.1,3.72980442
1688223600000,1925.0,1922.3,1925.3,1922.3,8.9534592
1688224500000,1922.3,1923.8,1924.4,1920.0,18.39320911
1688225400000,1924.0,1925.0,1925.0,1924.0,8.366325569999999
1688226300000,1925.1,1925.0,1925.5,1924.8,17.73446492
1688227200000,1925.0,1922.4,1925.2,1922.1,46.30388539
1688228100000,1922.0,1921.9,1923.7,1921.7,3.5345874999999998
1688229000000,1921.4,1920.0,1921.4,1918.5,43.76903998
1688229900000,1919.2,1921.3,1921.6,1919.2,30.92215893
1688230800000,1919.9,1920.0,1920.0,1919.0,0.10597959000000001
1688231700000,1921.4,1920.9,1921.4,1920.7,0.06385802
1688232600000,1920.4,1922.2,1922.6,1920.4,7.8080555799999996
1688233500000,1922.3,1920.1,1922.3,1918.3,16.72677552
1688234400000,1920.6,1922.1,1922.1,1920.6,0.11932475
1688235300000,1921.9,1921.4,1922.2,1920.8,5.71780417
1688236200000,1922.2,1922.1,1922.2,1922.1,0.05267911
1688237100000,1922.8,1922.7,1922.8,1922.7,0.42771693
1688238000000,1922.9,1925.0,1925.1,1922.9,15.012852440000001
1688238900000,1925.0,1925.1,1925.1,1924.0,305.80048347999997
1688239800000,1924.7,1923.7,1924.7,1923.7,2.7034672900000003
1688240700000,1924.7,1924.5,1924.9,1923.6,2.76225678
1688241600000,1924.2,1923.7,1924.2,1923.7,2.08408674
1688242500000,1925.4,1925.4,1925.9,1925.0,2.0523553
1688243400000,1925.0,1925.0,1925.1,1925.0,1.4173430100000002
1688244300000,1925.3,1924.4,1925.7,1924.3,4.75111481
1688245200000,1924.4,1923.9,1924.5,1923.9,20.68738582
1688246100000,1924.2,1924.5,1924.5,1924.2,0.12906805000000002
1688247000000,1924.4,1923.4,1924.4,1923.4,16.99007413
1688247900000,1923.4,1923.9,1923.9,1923.1,9.89586163
1688248800000,1924.0,1926.1,1926.1,1924.0,24.74802401
1688249700000,1926.4,1927.9,1927.9,1926.4,13.85006736
1688250600000,1928.0,1923.7,1928.0,1922.8,43.64043449
1688251500000,1922.8,1923.7,1923.7,1922.8,0.05243968
1688252400000,1925.0,1923.1,1925.0,1923.1,0.23427841000000002
1688253300000,1923.2,1924.3,1924.3,1922.9,2.85277912
1688254200000,1925.1,1923.2,1925.1,1923.2,0.15601600000000002
1688255100000,1923.6,1926.0,1926.1,1923.6,2.80756477
1688256000000,1925.9,1922.5,1925.9,1922.3,9.01015079
1688256900000,1924.4,1927.7,1927.7,1920.9,19.782340650000002
1688257800000,1925.4,1922.4,1925.4,1919.7,25.61326182
1688258700000,1922.2,1922.5,1924.6,1922.2,30.53419162
1688259600000,1923.4,1924.2,1924.2,1922.0,5.2060126
1688260500000,1922.4,1922.5,1923.7,1922.2,0.80205862
1688261400000,1923.6,1922.1,1923.6,1921.7,0.81383693
