time,open,high,low,close,volume
1682913600000,1847.9,1847.7,1847.9,1844.5,184.10745471
1682915400000,1847.5,1848.6,1849.0,1846.8,35.15967735
1682917200000,1848.4,1847.9,1851.9,1847.9,31.91606735
1682919000000,1847.9,1847.6,1847.9,1836.1,90.98013356
1682920800000,1848.0,1848.4,1848.9,1845.3,13.49863839
1682922600000,1848.4,1849.9,1850.3,1848.4,5.56694126
1682924400000,1850.4,1852.2,1855.2,1849.7,27.3568376
1682926200000,1852.1,1850.9,1852.1,1849.8,8.5562075
1682928000000,1850.8,1848.3,1850.8,1846.1,24.94583282
1682929800000,1848.2,1849.5,1850.0,1847.1,65.0777214
1682931600000,1849.5,1851.4,1854.2,1849.5,24.84135581
1682933400000,1851.8,1849.0,1851.8,1846.6,70.74541731
1682935200000,1848.9,1849.0,1850.2,1847.7,21.05529064
1682937000000,1848.7,1848.0,1848.9,1846.8,13.80171873
1682938800000,1847.3,1848.7,1848.7,1843.2,21.42671125
1682940600000,1847.8,1847.1,1848.9,1846.1,41.17649769
1682942400000,1847.1,1849.3,1849.6,1843.7,31.19403051
1682944200000,1849.7,1850.6,1852.8,1849.2,43.34444547
1682946000000,1851.6,1851.3,1851.7,1848.5,13.52187256
1682947800000,1851.7,1843.3,1851.7,1840.0,65.69264107
1682949600000,1843.0,1843.8,1849.6,1833.3,300.40412846
1682951400000,1844.5,1844.8,1845.9,1839.2,52.08908577
1682953200000,1844.9,1830.2,1844.9,1829.0,275.47675669
1682955000000,1829.9,1834.2,1837.5,1829.9,67.00688234
1682956800000,1835.2,1829.8,1837.5,1823.1,201.8403509
1682958600000,1830.0,1840.9,1841.5,1830.0,245.238069
1682960400000,1840.9,1834.9,1842.9,1834.8,26.34617505
1682962200000,1835.1,1840.2,1841.3,1834.5,17.734326929999998
1682964000000,1841.3,1836.7,1841.3,1835.3,5.94363595
1682965800000,1836.5,1834.1,1836.5,1831.7,21.0630949
1682967600000,1833.6,1824.3,1833.6,1809.5,354.14207012
1682969400000,1823.3,1814.5,1823.9,1812.0,239.07157819
1682971200000,1813.9,1815.3,1822.7,1811.8,63.29797245
1682973000000,1816.8,1809.5,1821.6,1809.5,56.70592932
1682974800000,1809.3,1822.1,1822.2,1808.5,102.45834389
1682976600000,1822.1,1827.0,1830.8,1822.1,146.11230659
1682978400000,1825.7,1825.4,1828.7,1823.1,94.69457572
1682980200000,1826.2,1826.9,1834.7,1824.1,59.70568339
1682982000000,1827.4,1832.0,1833.5,1827.4,58.16452695
1682983800000,1832.0,1833.0,1833.3,1831.9,11.10264665
1682985600000,1832.0,1836.2,1836.8,1828.8,68.15940176
1682987400000,1836.2,1835.2,1838.4,1832.6,14.22084037
1682989200000,1834.3,1834.5,1835.3,1833.3,11.94326428
1682991000000,1834.6,1827.3,1836.2,1826.3,55.38402096
1682992800000,1827.5,1825.2,1831.0,1824.6,31.47559918
1682994600000,1825.9,1829.5,1829.5,1824.7,17.72542909
1682996400000,1830.2,1826.6,1830.2,1825.8,15.32190419
1682998200000,1826.6,1831.7,1831.7,1825.9,10.53873292
1683000000000,1831.9,1829.5,1832.6,1828.7,15.889299529999999
1683001800000,1828.8,1826.7,1830.3,1826.7,7.6821402700000005
1683003600000,1826.6,1829.1,1830.1,1826.0,14.12311453
1683005400000,1828.2,1830.5,1830.8,1828.2,20.06147562
1683007200000,1830.0,1828.0,1831.4,1827.4,15.3734383
1683009000000,1828.0,1829.9,1830.5,1827.7,15.46868872
1683010800000,1829.4,1836.6,1841.4,1829.4,110.10844333
1683012600000,1835.2,1836.6,1836.6,1833.3,14.470902
1683014400000,1836.8,1837.6,1839.5,1836.7,50.60686642
1683016200000,1837.3,1833.4,1837.5,1831.8,40.44921859
1683018000000,1833.7,1828.4,1833.7,1827.4,18.3084282
1683019800000,1829.5,1829.4,1832.3,1828.4,13.85376187
1683021600000,1829.4,1829.0,1830.1,1828.6,22.84912557
1683023400000,1828.3,1831.3,1832.1,1828.3,4.42853461
1683025200000,1830.8,1834.7,1834.9,1830.4,18.39864753
1683027000000,1834.3,1834.9,1835.4,1832.8,26.10026291
1683028800000,1835.0,1830.8,1835.2,1830.1,15.80792795
1683030600000,1830.8,1832.9,1840.6,1830.8,80.12094682
1683032400000,1833.3,1830.5,1837.0,1830.5,101.4885781
1683034200000,1830.9,1829.8,1834.2,1826.2,22.54554498
1683036000000,1830.0,1853.7,1857.2,1826.9,127.90888755
1683037800000,1854.2,1853.2,1866.7,1847.7,388.62183305
1683039600000,1851.9,1859.5,1861.7,1846.1,114.47864034
1683041400000,1859.5,1858.8,1869.7,1854.0,149.14731066
1683043200000,1859.9,1862.2,1863.0,1856.4,34.48351516
1683045000000,1861.7,1855.4,1861.7,1854.6,29.87907386
1683046800000,1854.3,1858.7,1860.4,1854.3,29.04072203
1683048600000,1858.6,1860.8,1862.9,1856.4,19.74438757
1683050400000,1861.4,1862.9,1867.9,1859.0,42.82222832
1683052200000,1864.2,1871.9,1876.8,1862.7,169.80228348
1683054000000,1872.1,1876.4,1882.6,1868.9,114.15859061
1683055800000,1876.1,1869.2,1878.1,1869.2,59.21498079
1683057600000,1871.4,1872.7,1873.1,1869.0,299.80009328
1683059400000,1872.8,1871.3,1876.0,1870.0,44.77279161
1683061200000,1870.3,1872.1,1873.1,1869.6,16.09068248
1683063000000,1871.0,1872.1,1874.5,1870.9,22.53899782
1683064800000,1872.9,1876.9,1877.3,1872.9,51.77676539
1683066600000,1877.3,1875.6,1877.3,1874.3,25.25662797
1683068400000,1876.3,1871.1,1876.8,1870.7,31.39826652
1683070200000,1871.5,1870.9,1871.5,1869.4,60.55019719
1683072000000,1870.4,1868.6,1871.4,1866.0,53.80898655
1683073800000,1867.9,1860.8,1869.2,1859.2,104.71268515
1683075600000,1860.7,1864.0,1865.4,1860.7,14.12213394
1683077400000,1864.5,1864.6,1866.0,1863.3,27.93467524
1683079200000,1864.7,1860.6,1864.7,1855.8,102.96657475
1683081000000,1861.2,1861.9,1863.2,1861.1,33.824121
1683082800000,1862.1,1862.8,1862.8,1859.0,12.17235498
1683084600000,1862.8,1863.3,1864.3,1861.0,9.99863117
1683086400000,1863.5,1862.4,1863.5,1858.7,207.2801183
1683088200000,1862.5,1863.4,1863.5,1861.2,5.46409598
1683090000000,1863.7,1862.2,1863.7,1862.2,5.3245319
1683091800000,1862.0,1860.8,1863.0,1860.4,28.83589148
1683093600000,1860.8,1861.2,1861.9,1859.2,58.14399353
1683095400000,1861.5,1867.2,1870.9,1861.5,50.32536513
1683097200000,1867.1,1868.4,1868.4,1865.8,25.32248499
1683099000000,1868.3,1866.6,1868.6,1865.3,11.173089730000001
1683100800000,1866.6,1871.0,1873.0,1862.8,34.2009656
1683102600000,1869.9,1872.1,1872.9,1868.8,21.88860858
1683104400000,1869.8,1867.9,1869.9,1867.2,61.094873379999996
1683106200000,1867.4,1870.0,1870.2,1867.0,15.73289681
1683108000000,1869.9,1867.9,1870.6,1867.3,22.20049293
1683109800000,1867.8,1867.0,1870.2,1866.9,12.03037244
1683111600000,1866.6,1868.7,1868.7,1865.8,40.1325571
1683113400000,1868.5,1861.0,1868.7,1860.8,87.43949556
1683115200000,1861.1,1861.9,1863.1,1856.8,91.40152034
1683117000000,1861.4,1851.5,1861.4,1846.9,128.11100005
1683118800000,1851.0,1852.7,1852.7,1844.5,94.15403508
1683120600000,1852.8,1859.2,1859.9,1852.8,45.45689574
1683122400000,1858.1,1853.5,1858.6,1853.4,32.42909871
1683124200000,1853.4,1849.0,1854.6,1847.9,97.37514214
1683126000000,1849.1,1848.3,1853.8,1846.1,20.96813527
1683127800000,1850.3,1854.3,1855.1,1850.3,10.0058528
1683129600000,1854.4,1861.9,1862.7,1852.6,61.824139
1683131400000,1862.3,1866.4,1866.9,1857.4,68.34154534
1683133200000,1866.4,1871.0,1875.2,1862.7,142.21303577
1683135000000,1871.6,1874.9,1888.6,1868.5,174.78279646000001
1683136800000,1875.5,1883.7,1897.1,1873.4,414.38196736
1683138600000,1883.4,1886.8,1895.1,1868.9,257.6125178
1683140400000,1886.5,1879.4,1894.1,1874.3,83.07671475
1683142200000,1879.7,1868.6,1881.8,1868.6,97.53368657
1683144000000,1869.0,1873.9,1878.9,1868.9,88.20582041
1683145800000,1873.8,1874.7,1876.6,1859.4,74.67778854
1683147600000,1874.7,1889.2,1899.1,1874.7,201.88667984
1683149400000,1889.4,1890.9,1898.3,1889.4,79.75993888
1683151200000,1891.4,1910.3,1917.2,1891.4,290.14549095
1683153000000,1910.7,1910.0,1911.3,1906.2,36.96734928
1683154800000,1908.1,1905.4,1909.7,1905.0,147.62790425
1683156600000,1905.5,1906.3,1906.6,1901.0,74.0928061
1683158400000,1906.7,1903.5,1906.8,1902.4,13.92015385
1683160200000,1903.9,1904.4,1904.7,1897.6,46.73393293
1683162000000,1903.9,1899.5,1905.2,1899.5,9.08487592
1683163800000,1900.4,1903.8,1903.8,1899.9,38.31923228
1683165600000,1903.5,1902.1,1909.3,1901.5,25.72397704
1683167400000,1902.2,1904.7,1904.7,1900.4,24.25338776
1683169200000,1904.2,1903.5,1906.0,1902.7,27.02627227
1683171000000,1904.4,1904.9,1904.9,1900.7,18.75130882
1683172800000,1904.9,1904.9,1906.0,1904.1,32.56972383
1683174600000,1905.8,1902.3,1906.2,1902.0,30.50437723
1683176400000,1901.9,1900.8,1902.7,1899.6,8.27219555
1683178200000,1901.8,1904.2,1904.5,1901.1,14.54247182
1683180000000,1904.5,1899.9,1905.1,1899.7,10.95519032
1683181800000,1899.4,1901.5,1902.9,1898.9,22.1340844
1683183600000,1902.1,1899.8,1902.8,1899.2,9.92165265
1683185400000,1899.8,1899.8,1901.0,1897.7,18.00567556
1683187200000,1899.3,1903.5,1903.5,1898.0,11.30524388
1683189000000,1902.2,1903.0,1905.1,1901.7,11.976397200000001
1683190800000,1903.1,1900.4,1903.4,1900.2,5.87834745
1683192600000,1900.5,1903.4,1903.4,1900.0,44.260661320000004
1683194400000,1903.8,1907.3,1907.9,1902.6,36.54484046
1683196200000,1907.8,1914.8,1918.7,1907.8,122.05051719
1683198000000,1913.1,1910.4,1914.1,1910.4,22.49259077
1683199800000,1910.3,1905.6,1911.1,1904.5,18.80769807
1683201600000,1904.6,1906.7,1907.1,1903.4,13.45599076
1683203400000,1906.1,1899.3,1908.8,1895.1,175.14548693
1683205200000,1899.5,1892.8,1901.8,1888.2,118.0865671
1683207000000,1893.0,1887.2,1893.0,1879.7,196.20935685
1683208800000,1886.7,1889.4,1891.9,1885.9,115.27971666
1683210600000,1888.7,1887.5,1892.6,1887.0,56.59507362
1683212400000,1887.5,1892.1,1894.2,1887.5,16.13457339
1683214200000,1890.8,1888.3,1890.8,1887.9,115.96432601000001
1683216000000,1887.6,1892.3,1892.3,1882.1,87.40736314
1683217800000,1891.8,1887.3,1891.8,1883.9,60.894139
1683219600000,1887.2,1883.5,1889.2,1883.1,13.84737965
1683221400000,1884.3,1883.2,1884.9,1880.3,28.30596414
1683223200000,1883.8,1873.9,1884.3,1873.2,52.9964157
1683225000000,1873.9,1873.9,1875.1,1869.7,79.81286601
1683226800000,1872.8,1875.0,1875.8,1868.4,156.06084181
1683228600000,1875.1,1876.9,1878.4,1874.8,49.61358538
1683230400000,1876.4,1877.0,1877.3,1874.8,10.4896536
1683232200000,1877.6,1878.6,1880.5,1876.2,77.74272108
1683234000000,1879.0,1874.7,1879.9,1872.2,46.45162968
1683235800000,1874.7,1877.1,1877.1,1873.3,31.355895959999998
1683237600000,1877.0,1873.5,1877.7,1870.8,39.12253086
1683239400000,1874.3,1872.7,1875.4,1872.1,31.057529470000002
1683241200000,1872.2,1876.3,1877.8,1872.1,26.77407985
1683243000000,1876.4,1877.8,1878.0,1876.0,13.45222562
1683244800000,1877.7,1878.7,1878.7,1876.5,5.52544271
1683246600000,1878.7,1881.0,1882.5,1878.7,34.64582894
1683248400000,1880.8,1880.3,1881.1,1878.3,43.28136648
1683250200000,1881.2,1899.4,1904.0,1881.2,167.396389
1683252000000,1901.2,1898.4,1910.0,1894.3,143.02919495
1683253800000,1898.9,1900.3,1903.4,1898.6,39.09096825
1683255600000,1899.8,1900.7,1902.4,1899.8,4.69019485
1683257400000,1902.6,1898.0,1902.6,1896.3,22.32567852
1683259200000,1898.0,1901.5,1901.5,1897.7,16.5915103
1683261000000,1901.4,1899.0,1901.5,1899.0,8.700726750000001
1683262800000,1899.2,1896.3,1899.7,1895.3,19.05513851
1683264600000,1896.8,1899.6,1900.0,1896.6,20.01226997
1683266400000,1900.0,1898.7,1901.2,1898.6,41.00581621
1683268200000,1900.4,1899.7,1902.0,1898.5,22.11352163
1683270000000,1901.0,1898.6,1908.0,1895.2,139.62135224
1683271800000,1897.0,1895.6,1897.0,1894.8,30.90542143
1683273600000,1897.0,1899.6,1901.5,1896.8,67.26867792
1683275400000,1900.1,1897.7,1900.5,1897.7,36.57565018
1683277200000,1897.7,1899.6,1900.3,1897.5,105.2801972
1683279000000,1899.5,1901.3,1906.8,1899.5,224.38602015
1683280800000,1901.5,1904.3,1904.3,1900.8,162.34094215
1683282600000,1904.3,1905.9,1905.9,1900.6,295.12836861
1683284400000,1905.8,1905.6,1910.6,1904.2,367.36995479
1683286200000,1905.4,1912.1,1916.0,1903.4,318.89816966
1683288000000,1912.7,1912.5,1918.2,1911.2,302.13236061
1683289800000,1911.8,1906.7,1922.5,1890.3,796.54712174
1683291600000,1906.1,1917.5,1917.5,1901.7,77.06111892
1683293400000,1917.1,1933.3,1935.8,1914.7,339.77908274
1683295200000,1933.7,1938.1,1945.8,1933.7,474.53979448
1683297000000,1937.9,1948.3,1957.6,1937.9,356.76290595
1683298800000,1948.2,1955.4,1955.7,1942.1,87.92543127
1683300600000,1954.3,1955.8,1956.9,1947.2,159.2683436
1683302400000,1955.4,1992.1,2003.4,1955.4,2927.40358286
1683304200000,1992.0,1991.8,1994.1,1983.3,112.55953963
1683306000000,1992.0,1991.3,1994.8,1990.6,161.20344033
1683307800000,1991.2,1993.0,1996.6,1987.7,166.45528113
1683309600000,1992.4,1994.1,1996.2,1990.7,27.55001452
1683311400000,1994.2,1981.0,1997.2,1971.1,323.33668289
1683313200000,1981.2,1982.2,1983.4,1977.2,972.09455669
1683315000000,1982.4,1992.7,1992.7,1981.8,155.09506744
1683316800000,1992.7,1991.7,1993.8,1986.7,148.90224881
1683318600000,1991.6,1990.0,1995.9,1990.0,413.98151673
1683320400000,1990.0,1989.9,1994.0,1989.1,93.39088081
1683322200000,1989.7,1987.6,1990.4,1986.5,191.04488398
1683324000000,1987.6,1989.4,1991.3,1987.5,73.84931317
1683325800000,1989.4,1990.7,1993.9,1989.2,285.9145415
1683327600000,1990.5,1996.5,1999.3,1990.2,57.04498286
1683329400000,1996.5,1994.8,1999.0,1993.2,99.64897244
1683331200000,1995.3,2002.0,2010.0,1994.4,235.5027412
1683333000000,2002.6,2004.7,2020.0,2002.5,333.09022187
1683334800000,2004.6,1987.4,2005.3,1985.6,170.08638021
1683336600000,1988.1,1986.0,1992.2,1982.7,97.91405805
1683338400000,1985.4,1979.0,1985.8,1975.0,160.51939389
