time,open,high,low,close,volume
1575176400000,28.106,27.941,28.106,27.941,71.93904485
1575180000000,27.969,27.913,28.046,27.913,53.38752369
1575183600000,27.999,27.613,27.999,27.613,274.87404507
1575187200000,27.612,27.759,27.895,27.592,47.52906601
1575190800000,27.796,27.55,27.796,27.55,110.90184449
1575194400000,27.84,28.05,28.053,27.714,48.32504118
1575198000000,28.018,27.839,28.039,27.839,40.02704218
1575201600000,27.853,27.887,27.925,27.792,1077.36539501
1575205200000,28.052,28.42,28.449,28.052,507.11684517
1575208800000,28.291,28.25,28.361,28.092,655.96029892
1575212400000,28.133,27.772,28.133,27.772,20.09955697
1575216000000,27.899,27.931,27.982,27.899,113.40537288
1575219600000,27.935,27.94,27.943,27.913,8.84793131
1575223200000,27.97,27.925,28.018,27.872,136.16411904
1575226800000,27.923,27.951,27.951,27.828,91.93274275
1575230400000,28.065,28.13,28.14,28.027,47.12527268
1575234000000,28.012,28.012,28.012,28.012,1.4015
1575237600000,28.145,28.051,28.154,28.047,4.50841925
1575241200000,28.215,28.136,28.307,28.136,159.29834962
1575244800000,28.152,28.0,28.152,28.0,40.69552943
1575248400000,28.063,28.125,28.125,28.063,21.4015
1575252000000,28.245,28.164,28.245,28.164,30.44971431
1575255600000,28.117,28.083,28.117,28.082,22.44096426
1575259200000,28.109,28.126,28.126,28.025,97.80819008
1575262800000,28.199,27.964,28.199,27.953,27.87785333
1575266400000,27.689,27.802,27.802,27.624,90.74408101
1575270000000,27.735,27.755,27.755,27.735,15.2
1575273600000,27.663,27.613,27.663,27.467,72.19939055
1575277200000,27.659,27.78,27.868,27.646,403.01340777
1575280800000,27.849,27.785,28.017,27.785,49.071309899999996
1575284400000,27.843,27.831,27.852,27.656,254.25878638
1575288000000,27.706,27.803,27.803,27.592,43.830722879999996
1575291600000,27.823,28.039,28.039,27.823,120.76579615
1575295200000,27.882,27.694,27.973,27.694,26.98651713
1575298800000,27.715,27.905,27.907,27.667,33.92633026
1575302400000,27.921,27.741,27.921,27.736,43.86830837
1575306000000,27.604,27.577,27.604,27.528,173.01401187
1575309600000,27.505,27.635,27.635,27.502,306.9108548
1575313200000,27.642,27.67,27.683,27.642,2.03353325
1575320400000,27.991,27.91,28.016,27.9,373.62983409000003
1575324000000,27.928,28.073,28.1,27.903,60.59419323
1575327600000,28.063,27.912,28.063,27.821,119.4387501
1575331200000,27.878,28.098,28.213,27.878,310.81755438
1575334800000,27.877,27.906,27.956,27.877,18.76147549
1575338400000,27.865,27.779,27.898,27.779,76.64444143
1575342000000,27.844,27.844,27.844,27.844,0.2459
1575345600000,27.685,27.693,27.726,27.671,48.40084925
1575349200000,27.647,27.64,27.647,27.64,26.71416576
1575352800000,27.643,27.703,27.721,27.636,52.89763367
1575356400000,27.574,27.498,27.58,27.468,436.85614009
1575360000000,27.536,27.632,27.633,27.536,12.94474418
1575363600000,27.577,27.468,27.623,27.468,30.1601043
1575367200000,27.385,27.276,27.385,27.187,76.70001258
1575370800000,27.371,27.27,27.371,27.27,201.2182
1575374400000,27.425,27.581,27.581,27.425,15.4
1575378000000,27.573,27.485,27.573,27.464,37.84688872
1575381600000,27.498,27.71,27.71,27.498,16.14162999
1575385200000,27.704,27.742,27.784,27.704,55.022377770000006
1575388800000,27.742,27.614,27.742,27.608,205.4588671
1575392400000,27.602,27.696,27.739,27.602,72.51567773
1575396000000,27.697,27.718,27.718,27.697,52.21941148
1575399600000,27.784,27.65,27.784,27.624,106.66742062
1575403200000,27.645,27.479,27.645,27.479,88.18959314
1575406800000,27.501,27.555,27.555,27.501,0.5459940000000001
1575410400000,27.541,27.543,27.543,27.465,21.82683706
1575414000000,27.427,27.427,27.427,27.427,7.04247786
1575417600000,27.39,26.701,27.392,26.701,732.43210508
